ID,Gender,Ever_Married,Graduated,Spending_Score,Segmentation
462364,Male,Yes,No,Low,A
464549,Male,Yes,Yes,Low,C
464555,Male,Yes,Yes,High,D
462027,Male,No,No,Low,A
467123,Female,Yes,Yes,High,B
459599,Female,No,No,Low,D
467826,Male,No,No,Low,D
461837,Male,Yes,Yes,Low,C
467328,Female,Yes,Yes,Average,B
467962,Female,No,No,Low,D
464025,Male,No,No,Low,D
460385,Male,No,Yes,Low,D
462551,Male,Yes,Yes,Average,B
462047,Female,Yes,Yes,Average,B
459958,Male,No,Yes,Low,D
465690,Female,Yes,No,Average,B
459221,Male,Yes,No,Low,B
461059,Female,Yes,No,High,D
461227,Male,No,No,Low,D
466246,Male,No,No,Low,D
459561,Male,No,No,Low,A
467048,Female,Yes,Yes,High,B
467362,Male,Yes,No,Low,B
459846,Female,Yes,Yes,Average,B
460351,Male,Yes,Yes,Low,A
459515,Male,Yes,Yes,Low,D
460829,Male,No,Yes,Low,D
466559,Male,No,No,Low,D
467236,Female,No,Yes,Low,B
461816,Female,No,Yes,Low,A
467409,Male,No,Yes,Low,A
466299,Female,Yes,Yes,Low,B
464565,Male,No,Yes,Low,D
465906,Female,No,Yes,Low,A
460950,Male,Yes,No,Low,D
459649,Male,Yes,Yes,Average,D
461077,Male,No,Yes,Low,A
464642,Female,Yes,Yes,High,D
463741,Male,Yes,Yes,High,C
460594,Female,No,Yes,Low,D
465253,Male,No,No,Low,D
459936,Female,No,Yes,Low,B
462998,Male,Yes,No,Average,B
464179,Female,Yes,Yes,Average,C
465655,Female,No,Yes,Low,A
462988,Female,Yes,Yes,High,D
463933,Male,Yes,No,Low,A
462111,Male,Yes,Yes,Average,C
462435,Male,Yes,Yes,Average,C
462747,Male,No,No,Low,C
462279,Male,No,No,Low,D
463383,Male,Yes,No,High,A
459743,Female,Yes,Yes,Average,A
461762,Female,Yes,Yes,High,C
463071,Male,Yes,No,Low,D
464121,Female,Yes,Yes,Low,B
465051,Male,Yes,Yes,High,C
460140,Female,Yes,Yes,Low,B
466197,Female,Yes,No,Low,C
460433,Female,No,No,Low,A
462953,Female,Yes,Yes,Average,B
462535,Male,No,No,Low,D
462921,Male,Yes,No,Average,C
464735,Female,No,Yes,Low,D
464455,Female,Yes,Yes,High,B
461675,Male,No,Yes,Low,C
464578,Female,No,Yes,Low,D
466304,Female,Yes,Yes,High,B
466850,Female,No,No,Low,D
467041,Female,Yes,Yes,Average,C
464858,Male,No,No,Low,D
462040,Male,No,No,Low,D
460800,Male,No,Yes,Low,B
459663,Male,No,Yes,Low,A
462081,Male,No,No,Low,D
463047,Male,Yes,Yes,Low,D
460756,Female,No,No,Low,D
462835,Male,Yes,No,Average,B
463766,Female,Yes,Yes,Average,C
463874,Male,No,Yes,Low,D
463525,Female,Yes,No,Low,A
465653,Female,Yes,Yes,Low,A
465905,Female,No,Yes,Low,A
465663,Female,No,Yes,Low,B
465225,Male,No,Yes,Low,A
465001,Male,Yes,Yes,High,C
466905,Male,Yes,Yes,Low,B
465573,Male,Yes,No,Average,B
467008,Male,Yes,Yes,Average,C
466995,Female,No,Yes,Low,A
463397,Female,No,No,Low,D
466238,Male,No,No,Low,D
460531,Female,No,No,Low,C
462250,Female,Yes,Yes,Average,B
462611,Male,Yes,No,High,D
459098,Male,Yes,Yes,Low,D
465701,Male,Yes,Yes,Average,B
466242,Female,No,No,Low,A
466308,Male,No,Yes,Low,C
464039,Male,No,Yes,Low,A
459972,Male,No,Yes,Low,A
461801,Female,No,No,Low,A
462716,Male,No,No,Low,D
467218,Female,No,Yes,Low,D
460387,Female,No,No,Low,D
466441,Male,No,No,Low,D
462057,Male,Yes,Yes,Average,C
466991,Male,Yes,Yes,Average,C
459453,Male,Yes,Yes,Low,B
461714,Male,Yes,Yes,High,A
463465,Male,Yes,Yes,Average,B
467940,Female,No,No,Low,A
461970,Female,No,Yes,Low,B
459877,Male,Yes,Yes,Average,C
460784,Male,No,Yes,Low,D
460137,Male,No,Yes,Low,D
465201,Male,Yes,Yes,Average,A
465371,Female,No,Yes,Low,A
463929,Male,Yes,Yes,Average,C
461998,Male,Yes,Yes,Average,C
460828,Male,No,No,Low,A
467523,Male,No,No,Low,D
461673,Male,No,No,Low,C
459788,Female,No,Yes,Low,A
462645,Female,Yes,No,Average,D
462666,Male,Yes,Yes,Low,C
462587,Female,Yes,No,High,B
459583,Male,Yes,Yes,Low,A
467361,Female,Yes,No,Low,D
459493,Male,No,No,Low,A
464583,Female,No,Yes,Low,A
462726,Female,Yes,Yes,High,B
466919,Male,No,No,Low,D
467949,Male,No,No,Low,D
462406,Male,Yes,No,Low,D
463729,Female,No,No,Low,B
466827,Male,Yes,No,Average,D
463641,Female,No,Yes,Low,B
467294,Female,Yes,No,Low,B
460875,Male,No,Yes,Low,A
459183,Female,No,Yes,Low,A
464541,Male,No,Yes,Low,A
461249,Female,No,Yes,Low,D
462959,Female,Yes,Yes,High,B
459922,Male,Yes,Yes,Low,D
467935,Male,No,No,Low,D
461382,Male,Yes,No,High,B
462521,Female,No,No,Low,D
463296,Female,No,No,Low,D
467003,Female,Yes,Yes,Low,C
459705,Male,Yes,Yes,Average,A
459984,Female,Yes,Yes,Average,B
466051,Male,No,No,Low,A
463583,Male,Yes,Yes,Average,C
466100,Male,Yes,Yes,Low,A
461427,Female,No,Yes,Low,A
464193,Female,Yes,Yes,Low,B
467835,Male,Yes,No,Low,B
463000,Female,No,No,Low,A
462457,Male,No,No,Low,C
460426,Male,Yes,No,Average,C
466024,Female,Yes,No,Low,A
467031,Male,Yes,Yes,Average,C
467440,Male,Yes,Yes,Low,A
464377,Female,No,Yes,Low,A
465870,Male,No,Yes,Low,A
460095,Female,Yes,Yes,Low,C
463297,Male,No,Yes,Low,D
461790,Male,Yes,Yes,High,C
467410,Female,Yes,Yes,Low,C
465904,Male,No,Yes,Low,A
459393,Female,No,No,Low,D
465712,Male,No,Yes,Low,B
465771,Male,Yes,Yes,Average,B
462013,Female,Yes,Yes,Average,C
465620,Male,No,Yes,Low,C
459840,Male,Yes,Yes,Low,B
461460,Male,Yes,Yes,High,B
466317,Male,Yes,Yes,Low,B
461962,Male,Yes,Yes,Average,B
466071,Female,Yes,Yes,Low,B
460796,Male,Yes,No,Low,C
467012,Male,Yes,Yes,High,C
460357,Male,No,No,Low,D
460182,Female,Yes,Yes,Average,B
460491,Female,No,No,Low,D
466630,Male,No,No,Low,C
466331,Male,Yes,Yes,Low,D
463912,Female,Yes,No,Average,B
461728,Female,No,Yes,Low,A
463278,Female,Yes,Yes,Low,B
459413,Female,Yes,Yes,High,A
465659,Female,No,Yes,Low,C
461746,Male,Yes,Yes,Average,C
465574,Male,Yes,Yes,Average,B
462170,Male,Yes,No,High,A
460626,Male,Yes,No,High,D
466678,Male,No,Yes,Low,D
464930,Male,No,No,Low,A
465447,Male,Yes,Yes,Average,C
467549,Male,Yes,Yes,Average,A
463718,Female,No,Yes,Low,D
467626,Male,Yes,Yes,Average,B
459058,Male,No,Yes,Low,A
461983,Male,No,Yes,Low,B
461207,Female,No,Yes,Low,B
467585,Male,Yes,Yes,High,A
464604,Male,Yes,No,Low,A
462529,Female,Yes,Yes,Low,B
460475,Male,Yes,Yes,Average,D
463553,Male,No,Yes,Low,B
460912,Male,No,No,Low,D
461715,Male,No,Yes,Low,A
459567,Male,Yes,Yes,Average,C
462340,Male,Yes,No,Average,B
461834,Female,No,Yes,Low,C
459677,Male,Yes,Yes,Average,B
465148,Male,No,No,Low,A
467911,Male,Yes,Yes,Low,D
462981,Female,No,No,Low,D
463055,Female,No,Yes,Low,B
461884,Female,Yes,Yes,Low,B
467834,Female,No,No,Low,D
463019,Male,Yes,Yes,High,B
466996,Female,No,Yes,Low,A
463026,Male,Yes,Yes,Low,D
459479,Male,Yes,No,Low,A
465565,Male,Yes,Yes,Average,C
459523,Female,No,No,Low,D
464707,Male,Yes,No,Average,A
462977,Male,Yes,No,Average,B
462369,Male,Yes,No,Average,C
463053,Female,Yes,Yes,Average,C
462139,Female,No,Yes,Low,C
460922,Male,No,Yes,Low,D
463706,Female,No,Yes,Low,D
465703,Male,Yes,No,Low,A
462796,Female,No,Yes,Low,C
459558,Male,No,Yes,Low,D
459716,Female,Yes,Yes,Average,C
460599,Female,No,No,Low,D
465775,Female,No,Yes,Low,D
465392,Female,Yes,Yes,High,C
464783,Male,Yes,No,Low,A
459439,Female,Yes,Yes,Average,A
464356,Female,Yes,Yes,High,B
459881,Male,No,Yes,Low,D
461772,Female,Yes,Yes,Average,B
460551,Male,Yes,Yes,Average,C
466047,Male,No,No,Low,A
462248,Male,Yes,No,Low,B
465011,Male,Yes,Yes,High,C
467898,Female,Yes,Yes,Low,C
461035,Male,No,No,Low,D
465382,Female,No,Yes,Low,B
464460,Female,No,Yes,Low,D
466291,Male,No,No,Low,D
461397,Male,No,No,Low,D
464302,Female,Yes,Yes,Low,B
465458,Female,Yes,Yes,High,A
467276,Male,No,Yes,Low,C
461129,Female,Yes,Yes,Average,B
467406,Male,No,Yes,Low,D
463140,Male,Yes,No,Average,A
460980,Male,No,No,Low,D
464666,Male,Yes,Yes,Average,D
464236,Female,Yes,Yes,High,B
466898,Male,Yes,Yes,High,B
462736,Female,Yes,No,Low,A
467952,Female,Yes,Yes,High,C
461399,Male,No,No,Low,D
466320,Female,No,Yes,Low,B
465142,Male,No,No,Low,D
460334,Male,No,Yes,Low,A
460745,Male,Yes,No,High,A
459812,Female,No,Yes,Low,A
465197,Female,Yes,Yes,High,C
462068,Male,Yes,Yes,High,C
463592,Female,No,Yes,Low,B
467352,Male,Yes,Yes,High,C
465030,Male,Yes,Yes,High,C
462095,Male,Yes,Yes,Average,A
460248,Female,No,Yes,Low,D
464286,Female,Yes,Yes,Average,C
464248,Male,Yes,Yes,Low,C
459167,Female,No,Yes,Low,C
462710,Female,No,Yes,Low,D
462731,Female,Yes,Yes,High,B
464475,Male,No,Yes,Low,C
466899,Female,Yes,Yes,Low,C
460108,Male,Yes,Yes,Average,C
460606,Male,No,No,Low,D
467942,Female,Yes,Yes,High,C
463264,Female,Yes,Yes,Low,C
462089,Female,Yes,Yes,Average,C
467756,Male,Yes,Yes,Average,C
461323,Female,Yes,Yes,Average,C
459563,Male,Yes,Yes,Low,A
467602,Female,No,No,Low,D
462562,Female,No,Yes,Low,C
461588,Male,No,Yes,Low,D
465691,Male,No,Yes,Low,A
460894,Male,Yes,No,High,A
459151,Male,Yes,Yes,Low,B
466417,Female,Yes,No,High,A
466837,Female,No,Yes,Low,D
466918,Male,Yes,Yes,Average,C
464133,Male,Yes,No,Low,A
466101,Female,No,No,Low,D
464289,Male,Yes,No,Low,A
461936,Male,Yes,No,High,B
459301,Female,No,Yes,Low,C
462284,Male,Yes,Yes,Average,B
463290,Female,No,No,Low,B
462413,Male,Yes,Yes,Average,C
466814,Male,No,No,Low,D
460996,Female,No,Yes,Low,A
459714,Male,No,No,Low,C
464829,Male,No,No,Low,D
467474,Male,No,No,Low,D
466134,Male,Yes,Yes,High,C
460496,Male,No,No,Low,D
461995,Female,No,No,Low,A
466798,Male,No,No,Low,D
461086,Male,No,No,Low,D
459306,Female,No,Yes,Low,C
464919,Male,Yes,Yes,Low,A
461798,Female,No,Yes,Low,A
466987,Male,Yes,No,Average,C
459329,Female,Yes,No,High,A
465174,Female,Yes,Yes,High,B
460979,Male,Yes,No,Low,A
465272,Male,Yes,Yes,High,C
460463,Male,Yes,Yes,Low,A
460246,Male,Yes,Yes,Low,B
463423,Male,Yes,No,Average,B
466992,Female,Yes,No,Low,C
461530,Male,Yes,Yes,Low,A
463615,Female,Yes,Yes,Average,C
465101,Female,Yes,Yes,Low,D
464997,Male,Yes,Yes,Average,B
462255,Male,Yes,Yes,High,C
460734,Male,Yes,Yes,Average,D
462616,Male,No,No,Low,D
460968,Male,Yes,No,Average,A
465235,Male,Yes,Yes,High,C
461818,Female,Yes,Yes,Average,C
463171,Female,Yes,No,High,A
460776,Female,Yes,Yes,Low,D
461634,Male,Yes,Yes,Low,A
462150,Male,Yes,Yes,Low,C
461503,Female,No,Yes,Low,B
464408,Female,Yes,Yes,Average,C
463163,Male,No,No,Low,D
462358,Male,Yes,No,Average,A
460647,Female,Yes,No,Average,D
464888,Male,Yes,No,Low,A
461652,Female,Yes,Yes,Average,C
467062,Female,No,Yes,Low,A
467157,Male,Yes,Yes,High,B
462509,Female,Yes,Yes,Average,C
459469,Male,Yes,Yes,Low,A
465499,Male,No,Yes,Low,A
464913,Male,Yes,Yes,Low,B
465969,Female,No,Yes,Low,D
464922,Female,No,No,Low,D
463022,Male,Yes,Yes,High,C
464704,Male,Yes,Yes,Average,B
462345,Male,Yes,Yes,Average,B
461439,Male,Yes,Yes,Average,C
461599,Female,No,Yes,Low,B
465705,Female,Yes,Yes,Average,C
461043,Male,Yes,No,Low,D
467551,Female,Yes,No,High,B
464053,Female,Yes,No,Low,B
459282,Male,Yes,Yes,Average,C
461649,Female,Yes,Yes,Low,B
464389,Male,Yes,Yes,High,C
464293,Male,No,Yes,Low,C
461739,Female,Yes,Yes,Low,C
465320,Female,Yes,Yes,Average,B
463707,Female,No,No,Low,B
465436,Female,No,Yes,Low,B
464562,Female,No,No,Low,D
465078,Male,Yes,Yes,High,B
460568,Female,Yes,Yes,High,C
459636,Male,No,Yes,Low,D
460129,Female,No,Yes,Low,A
465373,Male,Yes,Yes,Average,C
463966,Female,No,Yes,Low,B
460918,Female,No,Yes,Low,C
465954,Female,No,Yes,Low,A
465153,Male,Yes,Yes,Average,A
466502,Male,No,No,Low,D
460819,Female,Yes,No,High,D
464993,Male,Yes,No,High,C
463103,Male,Yes,No,Average,B
466302,Female,Yes,No,High,B
464288,Female,No,Yes,Low,A
460240,Male,Yes,Yes,Low,C
459188,Male,No,No,Low,C
465411,Female,Yes,Yes,Low,D
465595,Female,No,No,Low,C
466021,Male,No,No,Low,A
461831,Male,No,Yes,Low,C
462556,Male,Yes,Yes,Average,C
467321,Female,Yes,Yes,Low,C
459327,Male,No,No,Low,D
461626,Male,Yes,Yes,High,C
463337,Female,Yes,No,Low,A
467615,Female,Yes,Yes,Low,A
463597,Female,No,No,Low,C
463784,Female,No,No,Low,A
459513,Female,No,Yes,Low,C
465804,Female,Yes,No,Low,A
465103,Male,Yes,Yes,High,A
464007,Male,Yes,Yes,Low,B
463060,Female,Yes,Yes,High,D
461359,Male,Yes,Yes,Low,D
467002,Female,No,Yes,Low,D
465014,Male,Yes,No,Low,A
459100,Female,No,Yes,Low,B
464083,Male,Yes,No,High,C
464552,Female,Yes,Yes,Average,C
460218,Male,Yes,Yes,Low,D
460297,Female,Yes,Yes,Low,B
467171,Female,No,Yes,Low,C
463008,Male,No,No,Low,A
464023,Male,No,No,Low,D
467929,Female,Yes,Yes,Average,C
461049,Female,Yes,Yes,Low,B
465049,Female,Yes,No,Low,A
460751,Female,No,No,Low,D
461690,Female,No,Yes,Low,A
464084,Male,No,No,Low,D
465644,Male,No,Yes,Low,C
459470,Male,No,Yes,Low,D
462700,Male,Yes,Yes,Average,B
465067,Male,Yes,Yes,High,C
464247,Male,Yes,No,Low,A
459465,Female,Yes,Yes,Low,B
463894,Female,Yes,Yes,Average,C
466089,Male,No,No,Low,B
459355,Female,Yes,No,Low,A
467227,Female,No,Yes,Low,A
459054,Male,Yes,Yes,High,C
463609,Male,Yes,No,Average,A
466260,Male,Yes,Yes,Average,B
464283,Male,No,Yes,Low,A
465646,Female,No,Yes,Low,B
461103,Female,No,No,Low,D
464378,Female,Yes,Yes,Average,B
462661,Female,Yes,Yes,High,C
460266,Male,No,No,Low,D
462983,Female,Yes,Yes,High,A
459022,Male,Yes,Yes,Low,D
463231,Male,Yes,Yes,Average,A
465863,Male,No,No,Low,D
463557,Male,No,Yes,Low,A
467636,Male,Yes,Yes,Average,C
463539,Male,Yes,Yes,Average,B
459633,Male,No,No,Low,D
462304,Male,Yes,Yes,Low,B
466988,Female,No,Yes,Low,B
467467,Male,No,No,Low,D
464871,Female,No,Yes,Low,B
462258,Male,No,No,Low,D
467813,Male,Yes,Yes,Low,A
459068,Female,No,Yes,Low,A
462701,Male,Yes,No,Average,B
466536,Male,No,No,Low,D
465668,Male,No,No,Low,D
462234,Male,Yes,No,Average,D
460340,Female,No,Yes,Low,A
466820,Female,Yes,No,High,A
462922,Male,No,No,Low,D
465326,Male,Yes,Yes,Low,A
464130,Male,No,Yes,Low,A
463832,Female,No,No,Low,D
462735,Female,Yes,No,Average,B
464412,Male,Yes,No,Low,D
464468,Male,Yes,Yes,Low,C
463422,Male,Yes,No,High,B
459498,Female,Yes,Yes,Low,C
460173,Female,Yes,Yes,Low,C
463091,Female,Yes,Yes,Low,D
467213,Female,Yes,Yes,High,B
461804,Female,No,Yes,Low,A
466649,Male,No,No,Low,D
460533,Female,Yes,No,Low,A
461892,Female,No,Yes,Low,D
463656,Male,Yes,Yes,Low,A
462850,Male,No,No,Low,D
460707,Male,Yes,No,Average,C
463122,Male,Yes,Yes,Average,B
467588,Male,Yes,Yes,Average,C
462552,Male,No,Yes,Low,A
466048,Male,No,No,Low,A
467845,Male,Yes,Yes,Low,C
459810,Male,No,No,Low,D
461267,Female,No,Yes,Low,D
466572,Female,No,No,Low,D
464092,Female,Yes,Yes,Average,C
467025,Female,No,No,Low,D
466110,Male,Yes,Yes,Low,A
462353,Female,Yes,Yes,Average,C
459904,Female,Yes,Yes,Low,C
462011,Male,Yes,No,Low,D
462367,Male,Yes,Yes,Average,B
460220,Female,No,Yes,Low,D
461429,Male,Yes,Yes,Average,C
462668,Female,No,Yes,Low,B
461699,Male,No,Yes,Low,D
464885,Female,No,No,Low,A
460989,Male,No,No,Low,D
462156,Female,Yes,Yes,Average,C
461182,Male,No,No,Low,D
460507,Male,No,No,Low,D
462875,Male,No,No,Low,D
461708,Male,Yes,No,High,B
459766,Female,No,Yes,Low,A
462137,Male,No,Yes,Low,A
459630,Male,Yes,Yes,Average,A
462699,Female,Yes,Yes,High,B
465897,Female,Yes,Yes,Low,A
465628,Male,Yes,Yes,Low,A
462987,Female,Yes,Yes,High,C
463492,Male,No,No,Low,D
462321,Female,No,Yes,Low,A
460511,Female,No,No,Low,D
459225,Female,Yes,Yes,Average,C
467894,Male,Yes,Yes,Average,C
465076,Male,Yes,Yes,High,C
467573,Male,Yes,Yes,Average,B
465266,Male,Yes,Yes,Average,B
462215,Female,No,No,Low,D
466279,Female,No,No,Low,A
467131,Male,Yes,Yes,Low,B
459456,Female,No,No,Low,D
460225,Female,Yes,Yes,High,C
463825,Female,Yes,Yes,Average,B
462597,Male,Yes,No,Low,A
466360,Male,No,No,Low,B
465542,Female,Yes,No,Average,A
465848,Female,No,Yes,Low,D
459043,Female,Yes,No,Low,A
463069,Male,No,Yes,Low,B
459795,Male,No,Yes,Low,A
464954,Male,No,No,Low,D
459713,Male,No,No,Low,D
463068,Male,Yes,Yes,Average,B
464834,Male,Yes,No,Low,D
462908,Male,Yes,No,High,A
464032,Male,No,No,Low,D
459307,Male,Yes,Yes,Low,B
462224,Female,Yes,No,Average,D
465611,Male,No,Yes,Low,C
466322,Male,No,No,Low,B
461548,Female,No,Yes,Low,A
461870,Female,Yes,Yes,Average,C
466966,Male,Yes,Yes,Average,C
465672,Male,No,No,Low,D
459317,Male,Yes,Yes,High,C
464362,Female,Yes,Yes,Low,C
465683,Female,No,No,Low,A
462253,Male,Yes,Yes,Low,A
459421,Male,Yes,No,Average,A
459987,Male,Yes,Yes,High,D
460036,Male,Yes,Yes,Low,D
461613,Female,No,Yes,Low,C
461168,Female,Yes,No,Average,A
459247,Male,Yes,Yes,Average,C
460770,Female,No,Yes,Low,A
465047,Male,Yes,Yes,High,C
467013,Male,Yes,Yes,High,C
465894,Male,No,Yes,Low,D
462702,Male,Yes,No,Average,A
465431,Male,Yes,No,Low,B
466386,Male,Yes,Yes,Low,B
467221,Female,No,No,Low,C
464057,Male,No,Yes,Low,B
467217,Female,Yes,Yes,High,C
462186,Female,No,No,Low,D
463432,Male,No,Yes,Low,B
466753,Female,Yes,Yes,Average,C
465123,Female,No,Yes,Low,A
459965,Male,No,Yes,Low,A
466030,Female,Yes,No,Low,B
462582,Male,No,No,Low,D
461466,Male,Yes,No,Low,A
459676,Female,No,Yes,Low,A
464380,Female,Yes,Yes,Average,C
466846,Male,No,No,Low,D
465184,Female,Yes,No,Average,C
459481,Male,Yes,No,Low,A
467263,Female,No,No,Low,D
465136,Male,Yes,Yes,Average,C
464253,Female,Yes,Yes,Average,C
466534,Male,No,No,Low,D
466411,Male,Yes,Yes,Average,B
462576,Female,No,No,Low,D
467704,Male,Yes,Yes,Average,C
465303,Female,Yes,Yes,Average,C
467703,Male,No,Yes,Low,D
465493,Female,No,No,Low,A
461322,Male,Yes,Yes,Average,C
461706,Male,No,Yes,Low,D
463629,Male,No,Yes,Low,B
465140,Male,Yes,Yes,High,B
459308,Female,Yes,Yes,Average,C
459582,Male,Yes,No,Average,A
460859,Male,Yes,Yes,Low,D
461915,Male,Yes,No,Average,B
459708,Female,No,Yes,Low,A
459179,Male,Yes,No,Average,B
462654,Male,Yes,No,Average,A
466256,Female,Yes,Yes,Low,B
465649,Female,Yes,Yes,Low,A
467333,Female,Yes,Yes,Average,C
465652,Female,Yes,No,Low,D
460360,Female,Yes,Yes,Low,A
464472,Female,No,Yes,Low,C
467422,Female,Yes,Yes,Average,C
463116,Male,Yes,Yes,High,B
460177,Male,No,Yes,Low,B
465081,Male,Yes,Yes,High,C
467810,Male,Yes,Yes,Average,C
465063,Female,Yes,Yes,High,C
462690,Male,Yes,Yes,Average,B
467752,Male,Yes,No,Average,A
466430,Female,Yes,No,Low,A
465713,Male,Yes,Yes,Average,C
462555,Male,Yes,Yes,Average,C
459668,Male,Yes,No,Average,B
461615,Male,No,Yes,Low,D
461532,Male,Yes,Yes,Low,A
459175,Female,Yes,Yes,Average,C
463739,Female,Yes,No,Low,B
464339,Male,No,No,Low,D
465074,Male,No,Yes,Low,A
465282,Female,No,Yes,Low,A
460488,Male,No,No,Low,D
464554,Female,No,Yes,Low,C
462814,Female,Yes,No,Average,C
462073,Female,No,Yes,Low,C
459901,Male,Yes,Yes,Average,C
460858,Male,No,No,Low,D
461895,Male,Yes,Yes,Low,B
467308,Female,No,Yes,Low,C
467584,Male,Yes,No,Average,B
466444,Male,Yes,Yes,Average,C
462622,Male,Yes,No,Low,D
460100,Female,No,Yes,Low,A
466591,Female,No,No,Low,D
462849,Male,Yes,Yes,Average,C
463235,Female,No,No,Low,D
466410,Female,Yes,Yes,Low,B
464141,Male,Yes,Yes,High,A
464634,Female,No,Yes,Low,D
461564,Male,Yes,Yes,High,C
463219,Male,Yes,No,Low,D
461425,Male,Yes,Yes,Low,A
464009,Female,Yes,Yes,Average,B
460573,Male,No,No,Low,C
460951,Female,Yes,No,Average,A
462262,Male,No,No,Low,B
467126,Female,Yes,Yes,Low,B
462924,Female,Yes,No,Average,D
462488,Male,No,Yes,Low,D
461640,Male,Yes,Yes,Average,C
465504,Male,No,Yes,Low,B
460902,Male,No,Yes,Low,A
459657,Male,Yes,Yes,High,B
465054,Male,Yes,Yes,High,C
464000,Female,No,No,Low,C
460324,Female,No,Yes,Low,A
462468,Female,No,Yes,Low,D
465245,Male,No,No,Low,D
467919,Female,Yes,Yes,Average,C
463716,Male,No,No,Low,D
463769,Male,Yes,No,High,B
460523,Female,No,Yes,Low,C
462327,Male,Yes,Yes,Low,D
463882,Female,Yes,Yes,Low,A
464446,Female,Yes,Yes,Low,B
462282,Male,No,No,Low,D
467167,Male,Yes,Yes,Average,C
459625,Female,Yes,No,Low,B
466740,Female,Yes,No,Low,A
461434,Female,Yes,Yes,High,C
465404,Female,Yes,Yes,Average,A
462337,Female,Yes,Yes,High,B
461921,Female,No,Yes,Low,A
463763,Male,Yes,Yes,Average,C
467749,Male,No,No,Low,D
464876,Female,Yes,No,Average,A
463850,Male,Yes,No,High,D
460381,Male,No,Yes,Low,A
460946,Male,No,No,Low,D
464329,Male,Yes,No,Low,D
467209,Female,No,Yes,Low,D
461897,Male,Yes,Yes,Average,C
462920,Male,Yes,No,High,B
460994,Male,Yes,Yes,Low,A
462868,Male,Yes,No,Average,A
459964,Male,No,Yes,Low,A
462663,Male,Yes,No,Average,B
464116,Female,Yes,Yes,Low,C
467119,Male,Yes,No,High,B
465042,Male,Yes,Yes,Average,C
464762,Female,Yes,No,Average,B
460009,Male,No,Yes,Low,B
460583,Male,No,No,Low,D
467827,Female,No,No,Low,D
463795,Male,No,No,Low,B
464313,Male,Yes,No,Average,D
463672,Male,No,Yes,Low,D
459230,Male,Yes,No,High,B
462245,Female,Yes,Yes,Average,C
462926,Female,No,Yes,Low,A
460743,Male,Yes,Yes,Average,C
464656,Female,No,No,Low,B
467656,Male,No,Yes,Low,D
460978,Female,No,Yes,Low,D
467684,Male,No,Yes,Low,D
467089,Male,Yes,No,Average,B
466091,Female,Yes,Yes,Low,B
464582,Female,Yes,Yes,Low,D
467004,Female,No,No,Low,A
458997,Male,Yes,Yes,Average,B
466025,Female,No,No,Low,A
464689,Female,No,Yes,Low,A
464507,Male,Yes,Yes,High,C
459204,Female,Yes,Yes,Average,B
467521,Male,No,No,Low,D
462743,Male,No,No,Low,D
459245,Female,Yes,No,Average,B
463884,Female,No,No,Low,D
463860,Male,Yes,Yes,High,C
459184,Male,Yes,Yes,Low,A
459332,Female,Yes,Yes,Low,B
460201,Female,No,Yes,Low,A
464989,Male,Yes,No,Average,C
467782,Female,No,Yes,Low,A
464923,Male,Yes,No,High,A
459364,Female,Yes,Yes,Low,B
462119,Male,Yes,Yes,Low,A
465132,Female,No,Yes,Low,A
466039,Female,No,No,Low,A
463873,Male,Yes,Yes,Average,C
467633,Male,Yes,No,Low,A
462780,Male,Yes,No,High,B
462445,Male,No,No,Low,D
461052,Male,No,No,Low,D
460664,Female,No,No,Low,D
465992,Male,Yes,Yes,Low,A
463990,Male,Yes,Yes,Average,B
463128,Male,Yes,Yes,High,A
463536,Male,Yes,Yes,High,C
460775,Male,Yes,Yes,Low,A
464118,Male,No,Yes,Low,D
459264,Female,No,Yes,Low,C
464069,Female,Yes,Yes,High,A
461185,Female,No,No,Low,D
465564,Male,Yes,No,Average,B
466387,Male,Yes,Yes,Average,B
462887,Female,Yes,No,Low,A
465977,Male,Yes,Yes,Average,C
462775,Female,No,No,Low,D
460286,Female,No,Yes,Low,D
466294,Male,Yes,Yes,Low,D
466037,Female,No,No,Low,A
466335,Female,No,No,Low,B
465750,Male,Yes,Yes,Average,C
461933,Male,No,No,Low,D
466681,Male,No,No,Low,D
466605,Female,No,No,Low,B
461332,Male,No,No,Low,C
461610,Male,No,Yes,Low,B
467707,Male,Yes,Yes,High,A
460558,Female,Yes,Yes,Low,C
465158,Male,No,Yes,Low,A
460353,Male,No,Yes,Low,D
459903,Male,Yes,Yes,Low,C
464021,Female,No,No,Low,D
463325,Male,Yes,No,Low,A
459660,Female,No,No,Low,D
466423,Female,No,No,Low,D
465585,Male,Yes,No,Low,A
462671,Female,Yes,Yes,High,A
459603,Female,Yes,No,High,A
463614,Female,No,No,Low,C
465152,Male,No,Yes,Low,B
460525,Male,Yes,Yes,Average,C
466108,Female,Yes,Yes,Low,B
465400,Female,Yes,Yes,High,C
465681,Male,Yes,Yes,Average,A
466251,Male,No,No,Low,D
460417,Female,Yes,Yes,Low,A
460569,Male,Yes,Yes,Average,C
461162,Female,No,No,Low,B
459241,Male,Yes,No,Low,D
463628,Female,No,Yes,Low,A
467817,Female,No,No,Low,B
460406,Male,Yes,Yes,Low,B
464122,Male,Yes,Yes,Average,B
459658,Male,Yes,Yes,Average,C
462757,Male,No,No,Low,D
459529,Female,Yes,No,High,A
465920,Male,No,Yes,Low,A
